id,year,gdpcap
Rioja (La),1988,8.002713161752892
Rioja (La),1989,8.453299406084868
Rioja (La),1990,8.85889728353283
Rioja (La),1991,9.229505855469867
Rioja (La),1992,9.180947951812875
Rioja (La),1993,9.132390919837636
Rioja (La),1994,9.498000396929003
Rioja (La),1995,9.752213304569231
Rioja (La),1996,10.05641280225739
Rioja (La),1997,10.47629231352426
