,state,census region,year,date,shipments
6600,Maine,New England,2019,2019-12-01,103000.0
6601,Maine,New England,2020,2020-01-01,67000.0
6602,Maine,New England,2020,2020-02-01,60000.0
6603,Maine,New England,2020,2020-03-01,90000.0
6604,Maine,New England,2020,2020-04-01,92000.0
6605,Maine,New England,2020,2020-05-01,100000.0
6606,Maine,New England,2020,2020-06-01,109000.0
6607,Maine,New England,2020,2020-07-01,120000.0
6608,Maine,New England,2020,2020-08-01,111000.0
6609,Maine,New England,2020,2020-09-01,92000.0
6610,Maine,New England,2020,2020-10-01,89000.0
6611,Maine,New England,2020,2020-11-01,68000.0
6612,Maine,New England,2020,2020-12-01,107000.0
6613,Maine,New England,2021,2021-01-01,75000.0
6614,Maine,New England,2021,2021-02-01,66000.0
6615,Maine,New England,2021,2021-03-01,95000.0
6616,Maine,New England,2021,2021-04-01,77000.0
6617,Maine,New England,2021,2021-05-01,103000.0
6618,Maine,New England,2021,2021-06-01,104000.0
6619,Maine,New England,2021,2021-07-01,129000.0
6620,Maryland,South Atlantic,1994,1994-01-01,180572.0
6621,Maryland,South Atlantic,1994,1994-02-01,191654.0
6622,Maryland,South Atlantic,1994,1994-03-01,265585.0
6623,Maryland,South Atlantic,1994,1994-04-01,247220.0
6624,Maryland,South Atlantic,1994,1994-05-01,293275.0
6625,Maryland,South Atlantic,1994,1994-06-01,327307.0
6626,Maryland,South Atlantic,1994,1994-07-01,292915.0
6627,Maryland,South Atlantic,1994,1994-08-01,290926.0
6628,Maryland,South Atlantic,1994,1994-09-01,275924.0
6629,Maryland,South Atlantic,1994,1994-10-01,228158.0
6630,Maryland,South Atlantic,1994,1994-11-01,242475.0
6631,Maryland,South Atlantic,1994,1994-12-01,273102.0
6632,Maryland,South Atlantic,1995,1995-01-01,186820.0
6633,Maryland,South Atlantic,1995,1995-02-01,189540.0
6634,Maryland,South Atlantic,1995,1995-03-01,252541.0
6635,Maryland,South Atlantic,1995,1995-04-01,229530.0
6636,Maryland,South Atlantic,1995,1995-05-01,315530.0
6637,Maryland,South Atlantic,1995,1995-06-01,325787.0
6638,Maryland,South Atlantic,1995,1995-07-01,279140.0
6639,Maryland,South Atlantic,1995,1995-08-01,326017.0
6640,Maryland,South Atlantic,1995,1995-09-01,254638.0
6641,Maryland,South Atlantic,1995,1995-10-01,264943.0
6642,Maryland,South Atlantic,1995,1995-11-01,212977.0
6643,Maryland,South Atlantic,1995,1995-12-01,239947.0
6644,Maryland,South Atlantic,1996,1996-01-01,210817.0
6645,Maryland,South Atlantic,1996,1996-02-01,208329.0
6646,Maryland,South Atlantic,1996,1996-03-01,211607.0
6647,Maryland,South Atlantic,1996,1996-04-01,236601.0
6648,Maryland,South Atlantic,1996,1996-05-01,315136.0
6649,Maryland,South Atlantic,1996,1996-06-01,287703.0
6650,Maryland,South Atlantic,1996,1996-07-01,293514.0
6651,Maryland,South Atlantic,1996,1996-08-01,309405.0
6652,Maryland,South Atlantic,1996,1996-09-01,262019.0
6653,Maryland,South Atlantic,1996,1996-10-01,253091.0
6654,Maryland,South Atlantic,1996,1996-11-01,219164.0
6655,Maryland,South Atlantic,1996,1996-12-01,245095.0
6656,Maryland,South Atlantic,1997,1997-01-01,205815.0
6657,Maryland,South Atlantic,1997,1997-02-01,195532.0
6658,Maryland,South Atlantic,1997,1997-03-01,224106.0
6659,Maryland,South Atlantic,1997,1997-04-01,257874.0
6660,Maryland,South Atlantic,1997,1997-05-01,290803.0
6661,Maryland,South Atlantic,1997,1997-06-01,303040.0
6662,Maryland,South Atlantic,1997,1997-07-01,314313.0
6663,Maryland,South Atlantic,1997,1997-08-01,299762.0
6664,Maryland,South Atlantic,1997,1997-09-01,248895.0
6665,Maryland,South Atlantic,1997,1997-10-01,268508.0
6666,Maryland,South Atlantic,1997,1997-11-01,209670.0
6667,Maryland,South Atlantic,1997,1997-12-01,272594.0
6668,Maryland,South Atlantic,1998,1998-01-01,196866.0
6669,Maryland,South Atlantic,1998,1998-02-01,189756.0
6670,Maryland,South Atlantic,1998,1998-03-01,239764.0
6671,Maryland,South Atlantic,1998,1998-04-01,263658.0
6672,Maryland,South Atlantic,1998,1998-05-01,291242.0
6673,Maryland,South Atlantic,1998,1998-06-01,301242.0
6674,Maryland,South Atlantic,1998,1998-07-01,324975.0
6675,Maryland,South Atlantic,1998,1998-08-01,277146.0
6676,Maryland,South Atlantic,1998,1998-09-01,280521.0
6677,Maryland,South Atlantic,1998,1998-10-01,250230.0
6678,Maryland,South Atlantic,1998,1998-11-01,229595.0
6679,Maryland,South Atlantic,1998,1998-12-01,282794.0
6680,Maryland,South Atlantic,1999,1999-01-01,206418.0
6681,Maryland,South Atlantic,1999,1999-02-01,185001.0
6682,Maryland,South Atlantic,1999,1999-03-01,245556.0
6683,Maryland,South Atlantic,1999,1999-04-01,256576.0
6684,Maryland,South Atlantic,1999,1999-05-01,289900.0
6685,Maryland,South Atlantic,1999,1999-06-01,315540.0
6686,Maryland,South Atlantic,1999,1999-07-01,307106.0
6687,Maryland,South Atlantic,1999,1999-08-01,292609.0
6688,Maryland,South Atlantic,1999,1999-09-01,267252.0
6689,Maryland,South Atlantic,1999,1999-10-01,242367.0
6690,Maryland,South Atlantic,1999,1999-11-01,251946.0
6691,Maryland,South Atlantic,1999,1999-12-01,281706.0
6692,Maryland,South Atlantic,2000,2000-01-01,194802.0
6693,Maryland,South Atlantic,2000,2000-02-01,211654.0
6694,Maryland,South Atlantic,2000,2000-03-01,268474.0
6695,Maryland,South Atlantic,2000,2000-04-01,226668.0
6696,Maryland,South Atlantic,2000,2000-05-01,312375.0
6697,Maryland,South Atlantic,2000,2000-06-01,323611.0
6698,Maryland,South Atlantic,2000,2000-07-01,272999.0
6699,Maryland,South Atlantic,2000,2000-08-01,319514.0
6700,Maryland,South Atlantic,2000,2000-09-01,255171.0
6701,Maryland,South Atlantic,2000,2000-10-01,247005.0
6702,Maryland,South Atlantic,2000,2000-11-01,252432.0
6703,Maryland,South Atlantic,2000,2000-12-01,268650.0
6704,Maryland,South Atlantic,2001,2001-01-01,221018.0
6705,Maryland,South Atlantic,2001,2001-02-01,206461.0
6706,Maryland,South Atlantic,2001,2001-03-01,245841.0
6707,Maryland,South Atlantic,2001,2001-04-01,240942.0
6708,Maryland,South Atlantic,2001,2001-05-01,334929.0
6709,Maryland,South Atlantic,2001,2001-06-01,314955.0
6710,Maryland,South Atlantic,2001,2001-07-01,305460.0
6711,Maryland,South Atlantic,2001,2001-08-01,337364.0
6712,Maryland,South Atlantic,2001,2001-09-01,245582.0
6713,Maryland,South Atlantic,2001,2001-10-01,268160.0
6714,Maryland,South Atlantic,2001,2001-11-01,268974.0
6715,Maryland,South Atlantic,2001,2001-12-01,283128.0
6716,Maryland,South Atlantic,2002,2002-01-01,213917.0
6717,Maryland,South Atlantic,2002,2002-02-01,210986.0
6718,Maryland,South Atlantic,2002,2002-03-01,252345.0
6719,Maryland,South Atlantic,2002,2002-04-01,263210.0
6720,Maryland,South Atlantic,2002,2002-05-01,338911.0
6721,Maryland,South Atlantic,2002,2002-06-01,311682.0
6722,Maryland,South Atlantic,2002,2002-07-01,328630.0
6723,Maryland,South Atlantic,2002,2002-08-01,330938.0
6724,Maryland,South Atlantic,2002,2002-09-01,257412.0
6725,Maryland,South Atlantic,2002,2002-10-01,281577.0
6726,Maryland,South Atlantic,2002,2002-11-01,246698.0
6727,Maryland,South Atlantic,2002,2002-12-01,290046.0
6728,Maryland,South Atlantic,2003,2003-01-01,229748.82
6729,Maryland,South Atlantic,2003,2003-02-01,193912.86
6730,Maryland,South Atlantic,2003,2003-03-01,236100.12
6731,Maryland,South Atlantic,2003,2003-04-01,263451.7
6732,Maryland,South Atlantic,2003,2003-05-01,307324.26
6733,Maryland,South Atlantic,2003,2003-06-01,297162.37
6734,Maryland,South Atlantic,2003,2003-07-01,325472.35
6735,Maryland,South Atlantic,2003,2003-08-01,316654.58
6736,Maryland,South Atlantic,2003,2003-09-01,278742.43
6737,Maryland,South Atlantic,2003,2003-10-01,273599.25
6738,Maryland,South Atlantic,2003,2003-11-01,244082.51
6739,Maryland,South Atlantic,2003,2003-12-01,295265.0967741936
6740,Maryland,South Atlantic,2004,2004-01-01,225542.06451612903
6741,Maryland,South Atlantic,2004,2004-02-01,202999.5483870968
6742,Maryland,South Atlantic,2004,2004-03-01,258076.61290322582
6743,Maryland,South Atlantic,2004,2004-04-01,272462.5290322581
6744,Maryland,South Atlantic,2004,2004-05-01,311625.02612903225
6745,Maryland,South Atlantic,2004,2004-06-01,321239.94483870966
6746,Maryland,South Atlantic,2004,2004-07-01,312306.3229032258
6747,Maryland,South Atlantic,2004,2004-08-01,310196.8064516129
6748,Maryland,South Atlantic,2004,2004-09-01,292782.74290322576
6749,Maryland,South Atlantic,2004,2004-10-01,253568.69032258066
6750,Maryland,South Atlantic,2004,2004-11-01,259674.23903225808
6751,Maryland,South Atlantic,2004,2004-12-01,293100.02419354836
6752,Maryland,South Atlantic,2005,2005-01-01,215213.40548387097
6753,Maryland,South Atlantic,2005,2005-02-01,234135.0670967742
6754,Maryland,South Atlantic,2005,2005-03-01,259158.0729032258
6755,Maryland,South Atlantic,2005,2005-04-01,255484.3512903226
6756,Maryland,South Atlantic,2005,2005-05-01,300286.1083870967
6757,Maryland,South Atlantic,2005,2005-06-01,322652.1803225806
6758,Maryland,South Atlantic,2005,2005-07-01,299726.1241935484
6759,Maryland,South Atlantic,2005,2005-08-01,329018.33999999997
6760,Maryland,South Atlantic,2005,2005-09-01,297359.6451612903
6761,Maryland,South Atlantic,2005,2005-10-01,245565.79548387098
6762,Maryland,South Atlantic,2005,2005-11-01,271964.69999999995
6763,Maryland,South Atlantic,2005,2005-12-01,281888.8493548387
6764,Maryland,South Atlantic,2006,2006-01-01,236594.07612903227
6765,Maryland,South Atlantic,2006,2006-02-01,211951.7835483871
6766,Maryland,South Atlantic,2006,2006-03-01,259683.4193548387
6767,Maryland,South Atlantic,2006,2006-04-01,268784.58064516133
6768,Maryland,South Atlantic,2006,2006-05-01,323300.7829032258
6769,Maryland,South Atlantic,2006,2006-06-01,345546.89612903225
6770,Maryland,South Atlantic,2006,2006-07-01,288319.149032258
6771,Maryland,South Atlantic,2006,2006-08-01,325650.0290322581
6772,Maryland,South Atlantic,2006,2006-09-01,284495.2641935484
6773,Maryland,South Atlantic,2006,2006-10-01,262689.0706451613
6774,Maryland,South Atlantic,2006,2006-11-01,271033.514516129
6775,Maryland,South Atlantic,2006,2006-12-01,275760.7012903226
6776,Maryland,South Atlantic,2007,2007-01-01,242892.33322580645
6777,Maryland,South Atlantic,2007,2007-02-01,219774.8012903226
6778,Maryland,South Atlantic,2007,2007-03-01,252674.27225806453
6779,Maryland,South Atlantic,2007,2007-04-01,259626.01451612904
6780,Maryland,South Atlantic,2007,2007-05-01,321684.85741935484
6781,Maryland,South Atlantic,2007,2007-06-01,327090.9987096774
6782,Maryland,South Atlantic,2007,2007-07-01,309394.0870967742
6783,Maryland,South Atlantic,2007,2007-08-01,319616.82064516126
6784,Maryland,South Atlantic,2007,2007-09-01,289536.87096774194
6785,Maryland,South Atlantic,2007,2007-10-01,283575.56354838714
6786,Maryland,South Atlantic,2007,2007-11-01,266140.5351612903
6787,Maryland,South Atlantic,2007,2007-12-01,273523.1138709677
6788,Maryland,South Atlantic,2008,2008-01-01,254473.06193548386
6789,Maryland,South Atlantic,2008,2008-02-01,232992.33387096773
6790,Maryland,South Atlantic,2008,2008-03-01,254354.24612903228
6791,Maryland,South Atlantic,2008,2008-04-01,286715.3503225806
6792,Maryland,South Atlantic,2008,2008-05-01,317684.3941935484
6793,Maryland,South Atlantic,2008,2008-06-01,326905.57258064515
6794,Maryland,South Atlantic,2008,2008-07-01,314362.985483871
6795,Maryland,South Atlantic,2008,2008-08-01,281540.5216129032
6796,Maryland,South Atlantic,2008,2008-09-01,296997.65225806454
6797,Maryland,South Atlantic,2008,2008-10-01,246140.53516129032
6798,Maryland,South Atlantic,2008,2008-11-01,245302.46451612905
6799,Maryland,South Atlantic,2008,2008-12-01,270426.4225806451
6800,Maryland,South Atlantic,2009,2009-01-01,197962.75903225807
6801,Maryland,South Atlantic,2009,2009-02-01,230900.35193548386
6802,Maryland,South Atlantic,2009,2009-03-01,264273.0119354839
6803,Maryland,South Atlantic,2009,2009-04-01,270574.6964516129
6804,Maryland,South Atlantic,2009,2009-05-01,295603.2638709677
6805,Maryland,South Atlantic,2009,2009-06-01,328405.8683870968
6806,Maryland,South Atlantic,2009,2009-07-01,326987.76322580647
6807,Maryland,South Atlantic,2009,2009-08-01,292710.82677419356
6808,Maryland,South Atlantic,2009,2009-09-01,294513.5274193548
6809,Maryland,South Atlantic,2009,2009-10-01,246619.77483870965
6810,Maryland,South Atlantic,2009,2009-11-01,239517.8029032258
6811,Maryland,South Atlantic,2009,2009-12-01,245436.21645161294
6812,Maryland,South Atlantic,2010,2010-01-01,233308.59032258063
6813,Maryland,South Atlantic,2010,2010-02-01,209273.92258064516
6814,Maryland,South Atlantic,2010,2010-03-01,267953.39806451614
6815,Maryland,South Atlantic,2010,2010-04-01,256954.1438709678
6816,Maryland,South Atlantic,2010,2010-05-01,319604.26
6817,Maryland,South Atlantic,2010,2010-06-01,319618.7458064516
6818,Maryland,South Atlantic,2010,2010-07-01,303094.04322580644
6819,Maryland,South Atlantic,2010,2010-08-01,305319.1338709678
6820,Maryland,South Atlantic,2010,2010-09-01,282232.31096774194
6821,Maryland,South Atlantic,2010,2010-10-01,257896.91516129032
6822,Maryland,South Atlantic,2010,2010-11-01,245167.1948387097
6823,Maryland,South Atlantic,2010,2010-12-01,248421.9712903226
6824,Maryland,South Atlantic,2011,2011-01-01,198186.37806451612
6825,Maryland,South Atlantic,2011,2011-02-01,206545.42612903225
6826,Maryland,South Atlantic,2011,2011-03-01,253696.26451612904
6827,Maryland,South Atlantic,2011,2011-04-01,254436.5870967742
6828,Maryland,South Atlantic,2011,2011-05-01,296338.1264516129
6829,Maryland,South Atlantic,2011,2011-06-01,347373.9561290323
6830,Maryland,South Atlantic,2011,2011-07-01,278409.3683870968
6831,Maryland,South Atlantic,2011,2011-08-01,316073.52451612905
6832,Maryland,South Atlantic,2011,2011-09-01,282775.5116129032
6833,Maryland,South Atlantic,2011,2011-10-01,221441.08483870968
6834,Maryland,South Atlantic,2011,2011-11-01,261928.9041935484
6835,Maryland,South Atlantic,2011,2011-12-01,248170.07
6836,Maryland,South Atlantic,2012,2012-01-01,210121.02161290322
6837,Maryland,South Atlantic,2012,2012-02-01,222571.1064516129
6838,Maryland,South Atlantic,2012,2012-03-01,250301.9077419355
6839,Maryland,South Atlantic,2012,2012-04-01,258004.3477419355
6840,Maryland,South Atlantic,2012,2012-05-01,311602.01999999996
6841,Maryland,South Atlantic,2012,2012-06-01,312437.3932258064
6842,Maryland,South Atlantic,2012,2012-07-01,289332.35774193547
6843,Maryland,South Atlantic,2012,2012-08-01,326703.9922580645
6844,Maryland,South Atlantic,2012,2012-09-01,254559.3351612903
6845,Maryland,South Atlantic,2012,2012-10-01,244374.69161290323
6846,Maryland,South Atlantic,2012,2012-11-01,278740.97354838706
6847,Maryland,South Atlantic,2012,2012-12-01,253787.10096774192
6848,Maryland,South Atlantic,2013,2013-01-01,220087.5229032258
6849,Maryland,South Atlantic,2013,2013-02-01,220001.29193548387
6850,Maryland,South Atlantic,2013,2013-03-01,240257.58612903225
6851,Maryland,South Atlantic,2013,2013-04-01,264345.62870967743
6852,Maryland,South Atlantic,2013,2013-05-01,302851.6893548387
6853,Maryland,South Atlantic,2013,2013-06-01,288503.45096774196
6854,Maryland,South Atlantic,2013,2013-07-01,319083.1635483871
6855,Maryland,South Atlantic,2013,2013-08-01,297410.9919354839
6856,Maryland,South Atlantic,2013,2013-09-01,271927.07677419356
6857,Maryland,South Atlantic,2013,2013-10-01,242880.99451612902
6858,Maryland,South Atlantic,2013,2013-11-01,232331.38548387098
6859,Maryland,South Atlantic,2013,2013-12-01,229251.16612903227
6860,Maryland,South Atlantic,2014,2014-01-01,213026.5077419355
6861,Maryland,South Atlantic,2014,2014-02-01,222240.33806451614
6862,Maryland,South Atlantic,2014,2014-03-01,235684.3570967742
6863,Maryland,South Atlantic,2014,2014-04-01,266019.5429032258
6864,Maryland,South Atlantic,2014,2014-05-01,280519.79129032255
6865,Maryland,South Atlantic,2014,2014-06-01,312553.8274193549
6866,Maryland,South Atlantic,2014,2014-07-01,287020.0980645161
6867,Maryland,South Atlantic,2014,2014-08-01,296722.5464516129
6868,Maryland,South Atlantic,2014,2014-09-01,258490.37709677417
6869,Maryland,South Atlantic,2014,2014-10-01,252399.9735483871
6870,Maryland,South Atlantic,2014,2014-11-01,213809.62161290323
6871,Maryland,South Atlantic,2014,2014-12-01,212147.13774193547
6872,Maryland,South Atlantic,2015,2015-01-01,181599.52064516128
6873,Maryland,South Atlantic,2015,2015-02-01,203564.2341935484
6874,Maryland,South Atlantic,2015,2015-03-01,249641.24354838708
6875,Maryland,South Atlantic,2015,2015-04-01,255647.11838709677
6876,Maryland,South Atlantic,2015,2015-05-01,292436.8483870968
6877,Maryland,South Atlantic,2015,2015-06-01,315167.81870967743
6878,Maryland,South Atlantic,2015,2015-07-01,276571.17741935485
6879,Maryland,South Atlantic,2015,2015-08-01,276669.95000000007
6880,Maryland,South Atlantic,2015,2015-09-01,287874.8770967742
6881,Maryland,South Atlantic,2015,2015-10-01,235607.48096774195
6882,Maryland,South Atlantic,2015,2015-11-01,202815.84548387097
6883,Maryland,South Atlantic,2015,2015-12-01,226405.60516129032
6884,Maryland,South Atlantic,2016,2016-01-01,184264.3248387097
6885,Maryland,South Atlantic,2016,2016-02-01,220869.1648387097
6886,Maryland,South Atlantic,2016,2016-03-01,248396.04806451613
6887,Maryland,South Atlantic,2016,2016-04-01,265799.7570967742
6888,Maryland,South Atlantic,2016,2016-05-01,290085.72967741935
6889,Maryland,South Atlantic,2016,2016-06-01,282555.585483871
6890,Maryland,South Atlantic,2016,2016-07-01,259181.3683870968
6891,Maryland,South Atlantic,2016,2016-08-01,299706.0935483871
6892,Maryland,South Atlantic,2016,2016-09-01,246771.5506451613
6893,Maryland,South Atlantic,2016,2016-10-01,219178.2712903226
6894,Maryland,South Atlantic,2016,2016-11-01,229623.68032258065
6895,Maryland,South Atlantic,2016,2016-12-01,223633.04483870967
6896,Maryland,South Atlantic,2017,2017-01-01,208892.61516129033
6897,Maryland,South Atlantic,2017,2017-02-01,183117.72096774192
6898,Maryland,South Atlantic,2017,2017-03-01,246070.04516129033
6899,Maryland,South Atlantic,2017,2017-04-01,245617.58322580645
6900,Maryland,South Atlantic,2017,2017-05-01,295208.73935483873
6901,Maryland,South Atlantic,2017,2017-06-01,309508.4861290323
6902,Maryland,South Atlantic,2017,2017-07-01,278554.7748387096
6903,Maryland,South Atlantic,2017,2017-08-01,286833.37870967743
6904,Maryland,South Atlantic,2017,2017-09-01,220316.9116129032
6905,Maryland,South Atlantic,2017,2017-10-01,217021.90903225806
6906,Maryland,South Atlantic,2017,2017-11-01,227673.28161290323
6907,Maryland,South Atlantic,2017,2017-12-01,188350.8341935484
6908,Maryland,South Atlantic,2018,2018-01-01,205695.6841935484
6909,Maryland,South Atlantic,2018,2018-02-01,200112.46774193548
6910,Maryland,South Atlantic,2018,2018-03-01,218962.02096774193
6911,Maryland,South Atlantic,2018,2018-04-01,244518.05096774193
6912,Maryland,South Atlantic,2018,2018-05-01,290201.3658064516
6913,Maryland,South Atlantic,2018,2018-06-01,260056.71967741934
6914,Maryland,South Atlantic,2018,2018-07-01,274114.6451612903
6915,Maryland,South Atlantic,2018,2018-08-01,278055.3870967742
6916,Maryland,South Atlantic,2018,2018-09-01,215922.25806451612
6917,Maryland,South Atlantic,2018,2018-10-01,225852.93548387097
6918,Maryland,South Atlantic,2018,2018-11-01,202984.32258064515
6919,Maryland,South Atlantic,2018,2018-12-01,193152.51612903227
6920,Maryland,South Atlantic,2019,2019-01-01,213883.06451612903
6921,Maryland,South Atlantic,2019,2019-02-01,195690.29032258064
6922,Maryland,South Atlantic,2019,2019-03-01,216237.87096774194
6923,Maryland,South Atlantic,2019,2019-04-01,254210.3548387097
6924,Maryland,South Atlantic,2019,2019-05-01,265211.29032258067
6925,Maryland,South Atlantic,2019,2019-06-01,266111.03225806454
6926,Maryland,South Atlantic,2019,2019-07-01,271016.8064516129
6927,Maryland,South Atlantic,2019,2019-08-01,254901.38709677418
6928,Maryland,South Atlantic,2019,2019-09-01,212661.4516129032
6929,Maryland,South Atlantic,2019,2019-10-01,220691.64516129033
6930,Maryland,South Atlantic,2019,2019-11-01,237930.12903225806
6931,Maryland,South Atlantic,2019,2019-12-01,199437.09677419355
6932,Maryland,South Atlantic,2020,2020-01-01,204341.74193548388
6933,Maryland,South Atlantic,2020,2020-02-01,171413.09677419355
6934,Maryland,South Atlantic,2020,2020-03-01,217494.1935483871
6935,Maryland,South Atlantic,2020,2020-04-01,226656.06451612903
6936,Maryland,South Atlantic,2020,2020-05-01,199885.64516129033
6937,Maryland,South Atlantic,2020,2020-06-01,253156.77419354836
6938,Maryland,South Atlantic,2020,2020-07-01,308072.96774193546
6939,Maryland,South Atlantic,2020,2020-08-01,373592.00064516126
6940,Maryland,South Atlantic,2020,2020-09-01,251014.87612903226
6941,Maryland,South Atlantic,2020,2020-10-01,236655.12903225806
6942,Maryland,South Atlantic,2020,2020-11-01,205725.5483870968
6943,Maryland,South Atlantic,2020,2020-12-01,213293.74193548388
6944,Maryland,South Atlantic,2021,2021-01-01,204000.0
6945,Maryland,South Atlantic,2021,2021-02-01,202000.0
6946,Maryland,South Atlantic,2021,2021-03-01,209000.0
6947,Maryland,South Atlantic,2021,2021-04-01,233000.0
6948,Maryland,South Atlantic,2021,2021-05-01,236000.0
6949,Maryland,South Atlantic,2021,2021-06-01,265000.0
6950,Maryland,South Atlantic,2021,2021-07-01,219000.0
6951,Massachusetts,New England,1994,1994-01-01,290916.0
6952,Massachusetts,New England,1994,1994-02-01,309315.0
6953,Massachusetts,New England,1994,1994-03-01,315003.0
6954,Massachusetts,New England,1994,1994-04-01,320306.0
6955,Massachusetts,New England,1994,1994-05-01,342995.0
6956,Massachusetts,New England,1994,1994-06-01,424346.0
6957,Massachusetts,New England,1994,1994-07-01,425997.0
6958,Massachusetts,New England,1994,1994-08-01,445734.0
6959,Massachusetts,New England,1994,1994-09-01,298001.0
6960,Massachusetts,New England,1994,1994-10-01,282574.0
6961,Massachusetts,New England,1994,1994-11-01,350942.0
6962,Massachusetts,New England,1994,1994-12-01,341201.0
6963,Massachusetts,New England,1995,1995-01-01,281826.0
6964,Massachusetts,New England,1995,1995-02-01,242167.0
6965,Massachusetts,New England,1995,1995-03-01,342204.0
6966,Massachusetts,New England,1995,1995-04-01,322556.0
6967,Massachusetts,New England,1995,1995-05-01,418733.0
6968,Massachusetts,New England,1995,1995-06-01,426656.0
6969,Massachusetts,New England,1995,1995-07-01,411950.0
6970,Massachusetts,New England,1995,1995-08-01,402715.0
6971,Massachusetts,New England,1995,1995-09-01,310463.0
6972,Massachusetts,New England,1995,1995-10-01,304213.0
6973,Massachusetts,New England,1995,1995-11-01,314941.0
6974,Massachusetts,New England,1995,1995-12-01,290589.0
6975,Massachusetts,New England,1996,1996-01-01,321808.0
6976,Massachusetts,New England,1996,1996-02-01,285506.0
6977,Massachusetts,New England,1996,1996-03-01,328535.0
6978,Massachusetts,New England,1996,1996-04-01,336358.0
6979,Massachusetts,New England,1996,1996-05-01,352695.0
6980,Massachusetts,New England,1996,1996-06-01,402879.0
6981,Massachusetts,New England,1996,1996-07-01,416736.0
6982,Massachusetts,New England,1996,1996-08-01,398588.0
6983,Massachusetts,New England,1996,1996-09-01,316512.0
6984,Massachusetts,New England,1996,1996-10-01,318725.0
6985,Massachusetts,New England,1996,1996-11-01,294184.0
6986,Massachusetts,New England,1996,1996-12-01,326677.0
6987,Massachusetts,New England,1997,1997-01-01,309324.0
6988,Massachusetts,New England,1997,1997-02-01,264809.0
6989,Massachusetts,New England,1997,1997-03-01,333074.0
6990,Massachusetts,New England,1997,1997-04-01,328191.0
6991,Massachusetts,New England,1997,1997-05-01,342509.0
6992,Massachusetts,New England,1997,1997-06-01,393381.0
6993,Massachusetts,New England,1997,1997-07-01,447457.0
6994,Massachusetts,New England,1997,1997-08-01,365263.0
6995,Massachusetts,New England,1997,1997-09-01,356037.0
6996,Massachusetts,New England,1997,1997-10-01,303195.0
6997,Massachusetts,New England,1997,1997-11-01,286890.0
6998,Massachusetts,New England,1997,1997-12-01,347108.0
6999,Massachusetts,New England,1998,1998-01-01,298106.0
7000,Massachusetts,New England,1998,1998-02-01,276165.0
7001,Massachusetts,New England,1998,1998-03-01,308589.0
7002,Massachusetts,New England,1998,1998-04-01,352478.0
7003,Massachusetts,New England,1998,1998-05-01,332313.0
7004,Massachusetts,New England,1998,1998-06-01,401708.0
7005,Massachusetts,New England,1998,1998-07-01,390051.0
7006,Massachusetts,New England,1998,1998-08-01,388815.0
7007,Massachusetts,New England,1998,1998-09-01,390359.0
7008,Massachusetts,New England,1998,1998-10-01,311814.0
7009,Massachusetts,New England,1998,1998-11-01,306460.0
7010,Massachusetts,New England,1998,1998-12-01,318624.0
7011,Massachusetts,New England,1999,1999-01-01,249699.0
7012,Massachusetts,New England,1999,1999-02-01,295567.0
7013,Massachusetts,New England,1999,1999-03-01,368688.0
7014,Massachusetts,New England,1999,1999-04-01,346313.0
7015,Massachusetts,New England,1999,1999-05-01,349319.0
7016,Massachusetts,New England,1999,1999-06-01,412107.0
7017,Massachusetts,New England,1999,1999-07-01,438503.0
7018,Massachusetts,New England,1999,1999-08-01,386370.0
7019,Massachusetts,New England,1999,1999-09-01,359433.0
7020,Massachusetts,New England,1999,1999-10-01,282287.0
7021,Massachusetts,New England,1999,1999-11-01,319636.0
7022,Massachusetts,New England,1999,1999-12-01,294618.0
7023,Massachusetts,New England,2000,2000-01-01,277770.0
7024,Massachusetts,New England,2000,2000-02-01,336358.0
7025,Massachusetts,New England,2000,2000-03-01,363133.0
7026,Massachusetts,New England,2000,2000-04-01,358323.0
7027,Massachusetts,New England,2000,2000-05-01,390921.0
7028,Massachusetts,New England,2000,2000-06-01,366306.0
7029,Massachusetts,New England,2000,2000-07-01,397361.0
7030,Massachusetts,New England,2000,2000-08-01,397114.0
7031,Massachusetts,New England,2000,2000-09-01,353670.0
7032,Massachusetts,New England,2000,2000-10-01,307265.0
7033,Massachusetts,New England,2000,2000-11-01,330365.0
7034,Massachusetts,New England,2000,2000-12-01,288186.0
7035,Massachusetts,New England,2001,2001-01-01,325406.0
7036,Massachusetts,New England,2001,2001-02-01,315545.0
7037,Massachusetts,New England,2001,2001-03-01,323913.0
7038,Massachusetts,New England,2001,2001-04-01,339969.0
7039,Massachusetts,New England,2001,2001-05-01,431894.0
7040,Massachusetts,New England,2001,2001-06-01,409393.0
7041,Massachusetts,New England,2001,2001-07-01,380219.0
7042,Massachusetts,New England,2001,2001-08-01,393986.0
7043,Massachusetts,New England,2001,2001-09-01,339851.0
7044,Massachusetts,New England,2001,2001-10-01,335878.0
7045,Massachusetts,New England,2001,2001-11-01,337629.0
7046,Massachusetts,New England,2001,2001-12-01,323760.0
7047,Massachusetts,New England,2002,2002-01-01,350563.0
7048,Massachusetts,New England,2002,2002-02-01,299576.0
7049,Massachusetts,New England,2002,2002-03-01,322664.0
7050,Massachusetts,New England,2002,2002-04-01,373796.0
7051,Massachusetts,New England,2002,2002-05-01,410154.0
7052,Massachusetts,New England,2002,2002-06-01,399784.0
7053,Massachusetts,New England,2002,2002-07-01,390307.0
7054,Massachusetts,New England,2002,2002-08-01,395275.0
7055,Massachusetts,New England,2002,2002-09-01,350204.0
